x1,x2
0.115868282,0.764166481
0.478030879,-0.03926865
-0.780943604,0.411314684
-1.225669061,-0.162898368
1.916661543,1.397017382
0.931906732,0.904970949
0.591886928,-0.595556901
0.468362161,0.573246224
-0.074255093,-1.525343498
-1.368735467,-1.67403897
-0.309709952,-1.172987336
-0.524121572,0.246991787
-1.138468494,-1.145555202
1.067092323,1.805269618
0.204693135,0.240217488
-0.703235645,-1.841255196
-1.891121438,-2.779614281
-1.680189904,-0.348848373
-0.806475193,0.617972766
0.56243109,1.250278054
-0.222171032,-0.59274274
-0.283365402,-0.992994681
0.667519487,1.820362707
-0.71736882,-1.339815298
1.515303332,1.223886765
0.044193059,1.0441412
-0.031272862,0.595010759
0.920062196,-0.191103535
-1.980447937,-1.804536892
1.102110192,1.126572999
-0.787558723,-1.45351438
1.495369652,0.792035967
-1.95386254,-0.203809461
0.926247339,0.651532772
0.091249008,0.20555848
-1.762290257,-1.29948564
-0.348042037,0.433123532
0.169378255,-0.738223626
-0.692026064,0.979899346
-0.403703137,-0.525778125
-0.378474097,-0.767984383
0.293885453,-0.063352712
-0.155939251,0.557745739
-0.15024051,-0.047370326
-0.298258687,-0.406326367
-0.708935734,-0.089281362
0.458506515,-0.380212098
0.01142132,-1.20421092
-0.902000017,-0.669288063
1.15318734,0.709174849
1.070558503,-0.500193368
-1.478610843,-0.438335661
0.008419873,0.220363335
0.091565098,0.452888579
-1.665686804,-0.932711108
0.926377228,0.712586695
-0.433371096,-0.952375326
0.97441933,0.692426352
-0.5553446,-0.164851233
2.124914919,1.823043876
-0.717808215,-1.199212948
-0.131869241,0.030573774
-0.284262465,-0.213332976
0.571272104,1.469755211
-0.652349414,-0.608774306
-0.882440977,-1.036012821
0.962361947,0.451215461
-0.886079586,0.133042122
-0.80846558,-1.024505222
1.809035427,1.291480824
0.581177823,1.212286264
-0.546123777,-2.499172145
0.688031737,0.812658404
-1.814822795,-1.610916397
-0.769246155,0.292778048
0.483884932,0.201191154
0.926993743,1.074362127
2.142852416,1.896964382
0.755232304,0.540065122
-0.350159441,0.228227783
-0.247949493,-0.594755755
-0.332232088,-0.728354481
0.936252683,0.714072813
0.881618479,1.55420116
-0.37419686,-0.343968338
-1.733366913,-0.503669641
0.945569345,0.709236426
-0.145387234,-0.834800105
-0.044155037,-0.595823462
-0.185898427,0.359499315
-0.129375675,-1.028328186
-0.882657418,0.542519087
0.161864234,-0.015625838
-0.442872142,-0.12828384
0.970168625,1.670909634
-0.333077131,-0.193498479
1.067369914,0.785944413
0.918377498,1.655918659
0.818959292,-0.976796743
1.438895139,0.979527274
0.706625152,-0.238576238
-0.128372732,-0.113157751
-0.03074568,-0.335013721
-0.737443781,-1.7007269
3.085265168,2.556978717
-2.678140288,-1.237573059
1.554466579,0.411718059
-0.05091128,-1.599960126
-0.457672331,-1.013248949
0.708611473,0.19187709
0.327912014,0.369618659
0.345242745,0.083377707
0.092853404,-0.03972217
-3.11181733,-1.980965852
0.593257034,0.825962304
-1.150935613,-2.007642398
-0.003293497,-0.433257527
0.141038052,0.91656761
0.020773259,-1.040032847
-0.093312296,-1.16094896
-0.654574672,0.184292174
-0.239338215,0.957266791
0.778159243,-0.007722389
0.348022433,0.181811616
-0.955815999,-1.319256044
-1.226986083,-1.193883106
0.483229402,0.401373336
-0.109395188,-0.2178801
1.172525937,1.142585167
-0.927742264,-1.025470476
-0.639061235,-1.382770186
-0.237426083,-0.206270044
-0.050142303,-0.617341432
-0.45466339,-0.393668435
0.029078053,-0.324747062
1.718356886,1.256162207
2.163899393,2.836056833
-0.14472662,0.267404856
0.791494863,1.276950651
-0.318799242,0.090906977
0.352022903,1.134914777
-1.382633747,0.060265737
-0.95221531,-1.424760452
-0.353136139,0.764434084
0.404288137,-0.330394989
-0.270904371,-0.091881435
-0.751908232,-0.194161584
0.888100741,0.614592719
-0.436430709,0.432475898
-0.587303794,-0.773948291
-0.576877912,-1.512660872
0.437662515,0.051733835
-0.566024953,-1.50009168
-1.540716783,-2.673834041
-1.020036095,-1.259312168
0.293310719,0.543759133
-0.058122531,0.575674342
-1.654122266,-0.950505743
0.702473047,0.960588924
-0.421284391,-0.459393337
-1.059775741,-0.927420168
-1.157154051,-0.293949242
-1.03938436,-1.479949528
0.045063701,1.029566312
2.02003819,0.917462878
1.381995928,2.098609057
0.274808275,-0.735459962
0.064370374,-0.83557803
-0.155096829,-0.305713005
0.043423765,0.53894065
0.177141237,-0.465851717
2.508173262,1.713357442
1.106727099,0.47600632
1.072996775,0.989407694
0.438981366,-0.527058246
0.941502135,-0.896676766
1.906515724,1.7177814
1.019370353,0.486022186
0.746244737,0.221500869
0.305202683,0.232128254
-0.385209863,-0.975528753
1.134248942,1.067250531
-1.577510399,-1.374161908
0.38383829,1.689201793
1.059791584,0.790374828
-1.039593536,-1.271093064
-0.347089693,-0.249570034
0.420395035,0.704274824
-0.149943445,-0.319485222
1.943468381,2.31733346
0.679384113,-0.551486374
1.131021831,0.460490023
-1.136090808,-1.276541527
-0.518679526,0.235404252
-0.955443485,-2.927103095
-1.008025649,0.293872831
-0.299927273,-0.628355934
-1.544014332,-1.38033608
0.543277972,0.301392827
-0.788274513,-0.109231134
0.484231883,-0.669879997
0.47187261,0.039451335
0.865445639,0.885955988
0.44834162,-0.064730384
0.138877857,-0.448497293
-0.363531665,-1.048934452
1.420398158,0.099133776
1.032649992,0.348103751
-0.392707852,-0.307632892
-1.010758219,-0.465815335
0.930660621,0.296853042
0.177838022,0.949321233
1.640049239,2.135619341
2.220978322,2.128819463
1.345772768,1.764494577
-0.738768434,0.316792579
-1.036712384,-1.051432323
-0.596260688,-1.927800582
1.302837454,0.359415022
-1.534311041,-2.032044332
1.923893249,0.487722557
-0.007957932,0.506146522
-0.727636544,-2.160154963
1.006202384,1.801903531
0.60912596,1.160743308
-0.175272988,-0.492421119
0.630649247,0.34997634
-1.144982985,-0.641665257
2.289815274,2.974849327
-1.031143275,-0.117250051
-0.880287096,-0.739958113
0.298457412,-0.291319172
-0.246304429,-0.922522163
-0.621701851,-0.251438779
-0.061387665,0.067144877
1.797062941,1.4072398
0.786887432,0.661848288
0.893320214,0.065798564
1.149596481,0.923497915
0.960435737,1.176121401
-1.09360104,0.269513133
-1.219749379,-0.643284264
0.968150451,0.83876154
1.059516887,1.456789667
-0.26344492,0.185958877
-0.692276607,-1.085803585
0.395520878,-0.642398073
0.314595138,1.022090016
0.01388702,0.64513295
-0.045589934,-1.261980882
0.102152497,-0.458264317
0.369224659,-0.103915767
0.100300316,0.198013527
-1.242683613,-0.901346348
0.257724475,0.493518499
1.619424288,0.89260661
-0.901835494,-0.262835701
0.922985488,1.384239627
0.68171194,0.155194878
0.493912445,0.402915939
-0.597313393,0.159141116
0.156182482,0.552528348
0.578774358,0.697719052
0.043104607,-0.330348097
-0.265707789,0.179439949
-1.751769295,-1.747361679
1.378033293,0.64953714
0.046487864,0.605217728
0.108843307,1.936832438
0.061592941,0.742940991
1.777470043,2.616776951
0.610290961,0.075042176
-0.33951421,0.526275183
-0.410379278,0.55701215
-0.895545787,-0.33844783
-0.664354652,0.414599918
-1.379967216,-0.829998355
-0.493877725,0.146832638
-0.689857427,-0.900173537
-0.597182736,-1.812320729
-0.320071625,0.202951838
-0.51570551,-0.585419462
0.153480636,0.056657565
-1.608823295,-0.990011133
0.60286257,1.345043993
-0.229495086,-1.210438711
-0.376847653,-0.293473287
-1.535705886,-0.149531229
-1.336741571,0.11156172
0.509637674,0.244450038
-0.432891826,-0.416671344
0.094056493,1.114398083
-2.142433414,-2.758940749
-0.624293234,0.012418796
0.092642742,-0.729440278
-0.629011637,-0.999851074
0.196438915,0.236106137
-0.984497187,-1.789896469
1.250042926,0.311600128
-0.936274596,0.287350433
-1.205835705,-1.512748716
0.015726189,0.206079042
-0.41969133,-0.044217214
-0.875263224,-1.746414681
1.051926264,0.127591896
-0.850880655,-0.720432425
0.035083642,0.641525018
0.430599757,0.62315568
-0.366028738,1.088705717
-1.197103492,-0.214573367
0.366322253,-0.034652734
0.151274477,0.634448071
1.007604276,0.736837067
-1.512080517,-0.123111681
-0.196453038,-0.257900657
0.822898298,0.088123133
-0.053817701,-0.13812566
0.543627164,-0.249641026
-0.752270871,-0.343027505
0.17880667,0.45594855
0.483147713,1.578948919
-0.111966518,-0.482793211
0.788277801,1.22860509
0.4262159,1.071538887
0.830948286,0.031819885
-0.177350167,1.462418736
-0.693748382,-1.219783781
-0.167028357,-1.134901437
0.108165869,-0.510239145
1.899273159,1.558943895
1.640693094,1.587392229
0.758581582,0.671495085
-0.590293073,0.774919853
-0.587788382,0.714080327
0.434437422,0.161126654
-0.371263534,0.430121103
-0.550006172,0.074670694
-0.073676103,-0.855474382
-0.13274789,-1.073547675
-0.329122556,-0.772882177
-0.902680332,-1.529754401
-0.277181304,0.136907381
-0.234690249,1.256296687
0.585671187,0.003346214
-0.09505632,-0.256579827
-0.70535809,-1.687642681
0.138602871,-0.266844907
0.425265378,0.788892647
1.307688903,0.215742547
-1.3483466,-0.608789365
1.233846262,0.897922717
-0.321566138,-2.025102814
-1.150536323,-1.056549023
-0.845548328,-0.825734836
-1.094203154,0.274525903
-0.579113673,-0.6137226
1.933066567,1.993582601
-0.302597979,-0.011336282
0.817625221,0.84319405
0.124957753,-0.239874381
0.197799739,-0.136467906
0.136511774,-0.371732867
1.108222141,0.927755817
-1.056614274,-0.127547472
0.17139219,1.056662648
-0.511815326,-2.291339734
0.230325168,1.043761025
0.355009048,1.303452237
-0.021896856,-0.802790728
-0.643260893,0.050158299
-0.134930635,0.089895327
-1.097273143,-1.314086761
-0.058434178,-1.624571556
1.219460201,2.325349912
0.676782826,-0.131164791
-1.118730989,-0.722689266
-0.001300369,0.41276087
0.621640793,-0.833248539
-0.319473385,-0.19418791
0.177342521,-0.19989889
-0.039059569,0.144168731
0.634383231,-1.297044359
0.386867391,-0.32545706
-0.986361532,-1.505505776
0.095388966,0.319025935
0.338824332,0.022821667
1.075380991,1.46198213
0.628370568,0.653246305
-1.811715822,-1.161697627
-0.98489574,-1.274208045
0.32632058,0.794324223
0.839171968,1.070798125
0.438071309,0.080914373
0.287550763,-0.183419226
0.183353481,-0.488387138
1.045880806,0.393064805
-0.075994954,-1.111354575
0.073623514,0.355062674
0.23601957,0.514110926
-0.086480206,-0.709296356
-1.029199607,-1.028987271
-1.763677801,-0.910623754
-0.986679469,-0.846958211
0.270999374,1.508370014
0.693933386,-0.829754032
-2.142786809,-1.258935936
0.507152223,-0.197258613
1.301608668,0.521726592
0.661262973,0.423074221
0.28656075,0.066878266
0.169848586,-0.390898728
0.203412372,0.795708553
-0.152627555,-0.520237729
0.811151248,0.077632363
-1.568383074,-1.150400663
0.56006493,-0.029446241
-0.792511649,-0.519941977
-0.614848807,0.048809159
0.17300754,-0.069396269
1.189951886,0.8757055
1.45918905,1.902843494
0.080936551,0.746821179
1.851346719,1.732374172
-2.442004199,-2.614140913
-0.39190818,0.166172028
-1.079112052,-2.360833143
1.101148549,0.771660566
0.667735174,0.396368086
-0.717267229,-1.548315079
0.822549318,0.7833457
0.803732702,0.270648626
1.261695217,1.230486177
-0.564011511,-1.098073458
0.659363977,0.010368513
1.269063051,0.888111197
-0.323626375,-0.917843641
0.578742524,1.664919969
0.376727309,0.481118221
1.637949474,1.345177756
-1.297450579,-1.190951162
2.078528481,1.032453587
0.571140419,-0.925817953
0.747117275,0.698240084
-0.085236448,0.410086006
-3.220307239,-3.382361089
0.558055774,-0.115319629
-0.966531272,0.330362618
-0.456786018,-0.254823652
-0.001799833,0.130390427
-0.699234216,-0.551025967
-0.631774811,0.0434258
-0.078617486,-0.767747113
0.787944965,1.212345038
-0.151177783,-0.389415371
-1.656583641,-0.592418047
-0.865113851,0.35149423
1.231210469,0.432747156
0.837205651,0.62837321
1.472150348,1.598200239
0.265013312,0.047681123
-0.073506575,-0.454964599
-0.458309234,0.036681009
-0.848416552,-1.663555829
-0.687383255,-0.409996165
0.83209127,0.373911649
-1.001791337,-0.410243835
-0.699485196,-0.45510613
-0.238999327,-0.451772082
0.708068428,0.722075429
-0.463455993,-3.299696109
2.04623561,1.555976391
-0.816963194,-0.716505634
1.194781628,1.622603685
-0.045800527,0.467007875
1.933811675,2.5230909
0.276293603,-0.774015749
1.077262891,1.124816023
-0.185858887,-0.191778423
1.74585248,2.000134294
-0.480253215,-0.500189949
0.016948224,0.018396658
0.287618485,-0.010765761
0.692495823,0.220381976
0.245878002,1.215499905
-0.795634063,-0.70123862
0.454029666,1.706344945
-0.641924891,0.406142184
0.95609972,0.772254555
-0.952072237,-2.121513365
-0.124015629,0.335892746
-1.313047338,-1.427227766
-1.458630257,-1.457778317
-1.877329825,-1.452662178
1.0651295,2.006992746
-1.032953163,-0.600238026
-2.346068832,-2.430801654
0.283890241,-0.030999675
0.888644348,0.338294924
-1.52339771,-1.543142414
0.308215207,-0.345757515
-0.524053457,-0.422179026
-2.039885896,-0.79576853
-0.333316566,-1.631326234
-0.453292309,-0.011473673
-1.986228246,-1.206391709
1.370488292,0.316658488
0.875329872,0.198658487
-0.437408647,-1.466938279
-1.633779286,-2.09495278
-1.072357222,-0.041889368
-0.80153178,-0.470185855
-0.257634548,0.600665091
0.908526269,1.206329292
1.263793607,1.48646472
-0.433139225,-0.35649891
-0.673263027,-1.344815832
-0.586806154,-1.103751213
1.359161499,1.293187149
-1.866580931,-2.39477082
0.736093957,0.234883752
-1.621064335,-1.591708007
-0.566442355,-1.001427202
0.753725026,0.64995691
-0.224030721,0.366619917
0.458850414,0.442372528
1.895125714,0.890518184
0.970697154,0.859244657
0.307853737,0.148351942
0.364832047,0.046123547
-1.080276159,-0.299937623
0.057388678,0.249593926
0.386922647,-0.984689988
0.602857931,0.325188371
-0.583312255,-0.898713401
0.825619103,2.026234832
0.480844747,-0.367087241
0.490815233,0.397295804
1.002412056,1.673735818
0.484341089,-0.085594549
-0.224259573,-0.262799896
-1.241160402,-0.524111327
-0.448524592,-0.359286677
1.600986166,1.791605805
1.058915073,0.631115569
0.393293278,1.176547642
-0.162389874,0.356179314
-0.97713292,-0.420504942
-1.437859186,-0.941571027
1.230215988,0.054067085
0.690958004,-0.489044852
-0.244279141,-0.450307861
1.295901685,2.329427142
-0.92002955,1.015785937
-0.140173248,-0.540860918
-0.101220441,0.075825142
-0.306250538,-0.126707742
0.314751209,-1.044194172
1.242857329,1.030886699
-0.425574592,-1.137752984
-0.06463115,0.355511137
0.090614395,1.040509603
0.57014176,0.087481255
-0.237967617,-0.419704556
0.187953573,-0.095095791
0.676157213,2.003008293
-0.493119259,-0.530012461
-1.156543557,-1.248190466
0.26731048,1.539361091
-0.257171468,0.055106717
-1.02060214,-0.905859961
0.751986806,2.789115306
-1.847080726,-1.772616864
-1.854188526,-1.148648428
0.050381608,-0.111630865
0.838832492,0.264719597
0.214902256,-0.594770702
0.307518537,-0.949769061
-1.663951694,-1.341650779
0.289525086,0.90870579
-2.147642217,-1.930743665
-0.430444303,-0.762310121
-2.472811357,-1.547318555
1.615685244,1.479231914
-0.900074475,-0.108934302
1.54151038,1.4281838
1.528441236,1.551008507
0.140157572,-0.858291797
-0.162948662,0.012219839
-0.348789944,0.316866068
-0.478609523,0.446198867
-0.293329205,-0.604757733
-2.150266396,-0.828087071
1.381428131,0.798978445
-0.297520676,-0.509101289
0.05713387,0.306561424
-0.768826575,0.215150633
-0.708195917,-0.455012983
-0.350376122,0.113973053
-0.039310078,-0.623738393
0.724859368,0.517102659
-0.242492443,0.191134654
0.224560869,-0.394264992
1.604572894,1.490976277
1.259172325,0.796823143
-0.861857383,-0.596941728
-0.386496336,-0.203292372
-0.52769709,-0.892459816
1.076684453,0.142693161
-0.405941166,-0.012593351
-1.163086984,-0.561504955
-0.034125796,0.524099816
1.002372514,1.518304519
0.764306075,1.027029102
0.351314833,0.329731883
0.271163962,-0.870858174
-0.044649181,-0.23895684
0.80246113,0.944282361
0.020713443,0.214863199
-0.334912452,-0.842079235
-0.297592964,0.344455021
-0.393264411,-0.151333217
-0.574369434,-2.025109981
-2.235177461,-0.642704585
-0.108987482,1.01721772
-0.218445324,-0.757848763
-0.150102202,0.746797819
0.29099474,-0.13040857
-0.24449918,1.189856294
0.778582565,1.843670335
0.821253742,1.951960451
-1.157685481,-1.708508849
-0.582283927,-0.268825874
-0.865555541,0.39566895
1.524627656,-0.142670049
1.007692917,0.421223219
-0.786843824,-1.292943112
-0.01201825,0.866646412
1.650355694,0.116287711
0.750829531,0.268647266
-0.701643991,-0.661905726
0.093343676,-0.66612154
0.547447956,0.431370433
-0.967026498,-0.198341481
-0.674332496,0.359459907
1.867025907,1.307047133
-1.801947905,-1.903067713
-1.862576475,-2.098200926
0.597466872,0.371440233
0.066199244,-0.755600348
-0.827865538,-1.019709223
0.238092151,0.402917229
-0.529678364,0.564578008
-0.55177979,0.377649453
0.512352251,1.427273224
-0.214697412,0.026299321
-0.213916309,-0.367167771
-0.666603739,-0.949125487
0.583325564,0.915848175
-0.195107191,-0.283290878
-0.545061905,0.011341922
-0.540467119,-0.95897427
1.116700478,0.285268018
0.881440577,0.827724793
0.181306227,-0.02415746
-0.972137521,-0.391725875
-0.984036521,-0.677254328
0.087265247,0.712008827
-0.863109698,-1.268913272
-1.142679137,-1.338165963
0.628009969,0.405158403
0.104139809,0.64634172
-0.301973259,0.476324305
0.124763113,0.549389072
0.937100662,0.304083199
-1.006376725,-0.635463819
0.102061129,-1.852041592
1.81455455,1.43667993
-1.433759174,-1.338058948
0.943791437,0.60861025
-0.249437635,0.077146971
0.457772278,0.196276385
1.603357901,1.525062792
-1.20695197,-1.927684387
0.215198625,-0.833033404
-1.168136757,-0.919502474
-0.322109941,1.152963053
1.344737229,0.47532868
-0.030437258,0.308905773
-1.547090713,-1.364694498
0.513723241,0.19143155
-1.211073796,-1.677262398
-0.398110524,-0.908524814
-0.822167294,-0.642319938
1.489100318,1.158449427
0.680832311,0.598484232
-0.613636541,-1.171445883
0.011956799,-0.928178077
-0.794101392,-1.35436838
-0.172714912,-0.286611744
1.199836512,-0.154595926
0.220932034,0.400795247
-1.340671651,-0.920998981
-0.835859156,-1.602602012
1.051832569,0.12772113
-0.125823218,0.053448429
-0.94898364,-0.323786151
-0.043421951,-1.093697682
-0.624336759,-2.000300386
0.148449271,0.200067326
0.540756096,0.6252311
-1.430768342,-1.999644289
-1.210675283,-0.348321569
-0.905829754,-0.362429907
-0.554071734,-0.14650214
0.774972876,0.155268523
-1.314449349,-1.127602146
-0.418578602,-0.426818992
-0.196385737,0.08089656
0.203676988,0.869426411
0.173876986,0.42408224
0.550115555,0.688501462
0.816405528,1.070533638
-0.790735993,-0.977657665
0.628079145,0.990378435
-0.491417497,-0.156706498
-0.929576924,-0.367301168
-0.790936881,-1.506738845
-0.799952583,-1.870245237
1.103180526,0.602626166
0.474301889,0.516829301
-0.709839856,-0.220197812
0.993414745,-0.006289804
-0.585571247,-0.328822059
-0.775423878,-1.299259728
-1.238706976,-1.43541691
0.547933324,-0.091644558
2.108953331,1.598265368
0.022918627,1.000837111
-0.028077104,0.499416026
-0.239763452,-0.47188033
0.875570227,0.083223543
0.570964519,-0.393304988
-0.38196753,-0.907334714
1.072203973,-0.519238065
0.15576906,1.259787226
-0.008966509,0.017541016
-0.438496811,0.167000561
1.074792456,1.279321948
-1.003527162,-1.18235673
-1.397510524,-1.512524175
-0.964122972,-1.110350126
0.117384207,0.405273536
0.839210675,1.167776698
0.002952698,1.208328392
1.163386239,0.566556867
-2.509962608,-1.624345101
-0.841770974,0.379090937
0.013920129,0.867657725
-0.982855436,0.117636492
-0.425869604,-0.200755454
2.521827539,1.626079826
1.826434915,0.539908618
1.183731924,1.816284918
2.07810483,1.358111475
0.089854089,0.407316873
-0.911756378,-0.366760756
0.960291205,1.144956918
0.027067216,0.474410683
0.500643487,0.840669009
1.495914381,0.578042206
-0.568161928,-0.495530924
-0.652401542,-1.032201397
-1.843821961,-2.305783893
1.434990289,1.578322464
-1.230382199,-1.201677383
-0.880663913,-1.018901334
1.881730471,1.114156213
-0.548471701,0.539927581
0.250835572,0.517434295
0.957195476,0.883242749
-1.080049791,-0.755451047
-2.405507122,-2.169634173
-1.456901679,-0.256310465
-0.533302973,-0.036747493
-1.933312518,-1.918655106
-0.61125486,-1.028736361
0.738644713,0.067262001
1.527676519,0.811119134
0.201542022,0.973770103
1.534875728,1.063626149
-0.077119457,0.460762788
-1.29445817,-0.627239591
-1.623255265,-0.541709933
-0.264818764,0.282355269
-0.70442558,0.4318558
1.733324593,1.916604232
-0.879011259,-1.098527686
-1.546172606,-1.236234023
-0.203503359,-0.247166665
-1.415329602,-0.656497109
0.010448001,-0.666582943
-0.325058454,0.322372364
-0.289998333,-0.99453597
0.346141202,0.724561098
0.154839998,-0.400237167
-1.52647612,-0.01579547
0.820742962,-0.146325473
-0.465839602,-0.8639184
-0.002162987,0.116061598
1.563520612,0.854186058
-1.363969775,-1.982032981
-2.113773598,-2.369858615
-1.678000588,-1.260888936
-0.020136159,-0.367354605
-0.992027519,-0.583943669
-1.159266961,0.514260123
0.877497788,1.575799199
-0.171981621,0.56676114
-0.693870401,-0.171569892
0.799289313,1.187235233
-1.216094081,-0.289919752
0.73387369,1.504437724
0.739300642,0.149162777
0.553990209,0.014383278
-0.096399687,1.192262284
-0.828939311,-0.313599001
0.193632614,-0.122705889
-0.357975668,0.048147994
-0.334047921,0.085089215
0.920300272,0.836088491
-0.636168762,-1.559685352
1.415186462,0.638657248
-1.030985839,-1.027103168
0.79600868,-0.102942794
0.175421949,0.550799372
0.527326363,-0.002868353
0.561403647,0.850597362
-1.41809661,-2.280555751
1.593536317,2.74857667
-0.271003152,-0.890065125
0.83110391,-0.178350804
-0.339240017,-0.247099179
-0.935948331,-1.32211937
0.764078764,0.380677372
-0.47342046,0.616802736
1.055056668,0.86878718
-0.560840971,-0.570768766
0.917519439,1.2323049
0.070415641,0.131543082
0.313447873,-0.490981145
-1.576109766,-0.78951551
-0.038842694,0.480634047
-1.411116107,-1.160128043
1.733601725,1.246162827
-1.396139258,-1.620532391
-0.565775364,0.837623505
-1.027669908,-1.55304067
0.451698552,-0.161435657
-0.955080651,-0.975284029
-0.57361166,0.468848199
-0.44510509,-1.813288695
0.949595424,0.917896596
-1.106026017,0.940212911
1.826020954,2.217777024
-0.338942655,0.531610608
0.995217899,0.28881335
-0.053917298,0.495449922
0.846466805,-0.091942252
-1.575290015,-0.660995242
0.168833865,-1.297609244
0.422211884,-0.734613484
0.819986827,1.092865337
0.302814104,1.228681643
-1.307220369,-0.951774598
-0.015905695,-0.609997777
-0.651840973,-0.745677202
-0.496555837,-0.058163987
1.220535693,0.694504081
-0.77330094,-0.020934343
0.49143234,-0.774901015
0.756217911,0.660095078
1.121500904,0.433688541
-0.303577377,0.382540296
0.769918476,0.864917938
0.982340997,-1.043080937
0.857745613,-0.155469417
-1.52737548,-1.318947094
0.37732202,1.383510861
0.001270654,-0.642395562
-0.192533603,0.087445711
1.197090657,1.965491341
-0.78725146,-0.757565995
1.844525064,0.672622132
1.171531433,0.284748835
1.549422046,2.648346864
1.694254007,1.52503794
0.320338984,0.197346221
-0.306095629,-0.347211714
-1.042103751,-0.432603831
0.713575307,0.153722388
0.972334396,0.93709298
-1.097118003,-0.305076151
-0.859640336,-0.231589933
-0.078084163,0.047643358
-1.818834008,-2.376416305
-0.60846431,0.034200162
-0.418812339,-0.292620439
0.220305033,0.320091387
0.021971778,-0.22184068
0.927231582,2.145784828
-0.301112888,-0.467531432
0.248435932,-0.238208967
-0.672867655,-0.234563327
-0.215360638,0.376694075
0.471191662,-0.569123081
1.099613625,-0.588377386
0.966965995,1.019589017
1.734544787,0.739698084
-0.131997006,0.26369353
0.206617089,0.344033904
0.841062634,-0.882204204
-1.059981398,-0.778766522
0.099638484,-0.536790723
-1.650638496,-2.896429836
1.064985776,0.659482273
0.463404427,0.040815097
0.403462205,0.68679929
1.796109133,1.470722128
-0.264871407,0.794529684
-2.129555093,-1.496759066
1.856106769,1.535464397
-0.92478097,-0.892336868
0.164115715,-0.442580152
-1.931517132,-2.837883033
-0.336257,-1.433753697
-0.775423504,-0.785955522
1.065936961,0.58201296
0.094619862,0.064336115
-0.100105708,-0.262210111
0.506316385,0.050309331
0.761229984,0.357974479
1.560797774,1.403507825
1.380800961,1.049915336
-0.775856719,-1.096951071
-1.745519103,-1.193078298
-0.795356209,-1.994314748
0.787111381,1.344205887
-0.149882071,-0.572280209
-0.179951077,-1.233120822
-0.483394646,-1.240906349
-0.816973522,-1.014422271
-0.036611852,0.669004022
-0.456317178,0.110514873
-0.023644518,-0.432068578
1.493194556,1.535274428
0.618308746,1.542410537
-0.461126116,0.399817883
-0.435964936,-0.720650488
0.470152271,-0.674815706
-0.855186224,-0.405026704
0.037734881,-0.263692318
0.361324304,1.047066227
0.821341003,0.420397937
-0.00801456,0.907269
0.473602051,-0.432721932
2.006031105,1.128665387
1.593892324,1.631046843
-2.354931636,-2.482078337
0.708173453,-0.31218231
0.656301403,-0.087311757
-0.390397892,0.320244077
0.017492867,-1.277708974
1.532813713,-0.306950792
-0.403596561,-0.990147102
-0.214078654,-0.292154182
-1.268271928,-0.658673046
-1.121311813,-0.251536355
1.121037842,1.128000872
0.947176181,1.365354925
-2.129689303,-0.952047477
0.281378484,0.334200248
-0.01366091,0.513444406
-0.152730861,-0.975745857
-0.486619183,1.369765967
-0.545319334,-0.722587353
-1.62490715,-1.622840303
0.254793207,-0.441755243
-2.04612913,-2.235393594
0.397455856,-1.275366864
-2.056205313,-1.150062574
-0.656966844,-2.460298733
-0.697128618,-0.301229869
0.937244306,0.859461707
0.99570096,0.842069924
0.493283294,-0.11988802
-0.865189135,-0.864215572
0.282396553,0.895211128
-1.970033654,-1.905443342
-0.499234561,-0.750792107
0.230191458,0.305717566
0.934876312,0.430375244
1.113340122,1.308635084
-0.873354525,0.40998354
0.279868677,0.079375396
0.534324972,0.302386454
0.770127938,0.571288843
-0.543007905,-1.759252933
0.09792954,-0.332482938
-0.678732467,0.059339924
-0.792749762,-0.962381824
-0.316311801,1.448245946
1.615731471,1.883077792
-0.491423005,-0.985606028
0.310680133,0.427181835
0.398427245,1.218516829
0.516859314,0.713259721
-0.356519523,-1.276220011
-0.512914699,0.310213788
0.855327322,0.412526301
0.571073056,0.490848019
-0.630772153,-0.846818586
1.40601599,0.970683229
-1.428598572,-0.223493045
-0.54781427,-1.487316797
-0.16599963,0.103856589
-0.115415966,1.544830653
-1.142308591,-0.808290808
0.730238746,0.724225296
-1.192403878,-0.105998349
0.929347792,0.53956247
1.894895901,1.785348648
-1.086529135,-0.917079589
-1.93661076,-1.511515706
-1.891403846,-1.392084137
-1.409508455,-1.78884116
-0.679660916,-0.773471495
-1.69661524,0.339224451
-0.613139081,-0.595039759
0.610494623,-0.323473256
0.531341892,0.644573822
1.301180967,-0.029040616
1.029622521,0.879806452
-0.122460152,-0.102412653
1.154954093,-0.270387376
0.514845372,0.505170319
-0.643993635,-0.066128239
-2.228589947,-1.467273626
-0.475476514,-0.350996803
-0.43992938,-0.568974556
-0.0733803,-0.432093017
-0.215488387,0.494795199
-0.169085855,-0.889637816
-0.417826939,-0.807935936
-1.449730385,-1.691567984
0.446129374,-0.052496095
0.179123068,-0.219011277
-0.855546445,-1.202784929
0.615814816,0.612242699
0.140071887,0.483008617
0.589195354,-0.407183231
-0.36778913,0.450649167
0.950813962,1.308652675
1.956220934,1.414188057
0.791003564,1.039055815
0.180886206,0.653969041
1.116922091,0.61493773
-0.371837161,-0.764904263
0.926026785,-0.358284739
-0.421870766,0.035491938
-0.515256457,-0.264046827
-0.08992827,0.221137727
0.51696512,0.836210005
0.255506101,1.157063282
0.134324439,-0.813276611
0.387227691,0.621930189
